,Unnamed: 0,code,symbol,issuer,fund_manager,fund_type,establishment_date,listed_date,stop_date,de_listed_date,benchmark,listed_to_delisted,establishment_to_stop
4246,4246,4604,富国新活力A,富国基金管理有限公司,肖威兵 俞晓斌 ,Hybrid,2017-06-01,2017-06-01,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中债-综合指数-全价指数,0,0
4247,4247,4605,富国新活力C,富国基金管理有限公司,肖威兵 俞晓斌 ,Hybrid,2017-06-01,2017-06-01,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中债-综合指数-全价指数,0,0
4248,4248,4606,上投多因子,上投摩根基金管理有限公司,黄栋 ,Stock,2017-08-23,2017-08-23,0000-00-00,0000-00-00,15.0％×中债-总指数+85.0％×中证800指数,0,0
4249,4249,4607,长信利尚,长信基金管理有限责任公司,秦娟 ,Hybrid,2017-11-17,2017-11-17,0000-00-00,0000-00-00,20.0％×中证小盘500指数+80.0％×中证综合债券指数,0,0
4250,4250,4608,长信乐信A,长信基金管理有限责任公司,黄韵 朱垚 ,Hybrid,2017-12-07,2017-12-07,0000-00-00,0000-00-00,30.0％×沪深300指数+70.0％×中证综合债券指数,0,0
4251,4251,4609,长信乐信C,长信基金管理有限责任公司,黄韵 朱垚 ,Hybrid,2017-12-07,2017-12-07,0000-00-00,0000-00-00,30.0％×沪深300指数+70.0％×中证综合债券指数,0,0
4252,4252,4610,民生鑫信A,民生加银基金管理有限公司,,Bond,2017-08-09,2017-08-09,2017-12-29,2017-12-29,100.0％×中债-综合指数,142,142
4253,4253,4611,民生鑫信C,民生加银基金管理有限公司,,Bond,2017-08-09,2017-08-09,2017-12-29,2017-12-29,100.0％×中债-综合指数,142,142
4254,4254,4612,银河鑫月享A,银河基金管理有限公司,韩晶 刘铭 ,Hybrid,2018-03-28,2018-03-28,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×沪深300指数,0,0
4255,4255,4613,银河鑫月享C,银河基金管理有限公司,韩晶 刘铭 ,Hybrid,2018-03-28,2018-03-28,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×沪深300指数,0,0
4256,4256,4614,鹏扬利泽A,鹏扬基金管理有限公司,陈钟闻 焦翠 李刚 ,Bond,2017-06-15,2017-06-15,0000-00-00,0000-00-00,100.0％×中债-总指数_1-3年,0,0
4257,4257,4615,鹏扬利泽C,鹏扬基金管理有限公司,陈钟闻 焦翠 李刚 ,Bond,2017-06-15,2017-06-15,0000-00-00,0000-00-00,100.0％×中债-总指数_1-3年,0,0
4258,4258,4616,中欧电子信息A,中欧基金管理有限公司,刘晨 曲径 ,Stock,2017-07-07,2017-07-07,0000-00-00,0000-00-00,20.0％×香港恒生指数+15.0％×中证综合债券指数+65.0％×中证TMT产业主题指数,0,0
4259,4259,4617,建信鑫稳A,建信基金管理有限责任公司,薛玲 ,Hybrid,2017-12-20,2017-12-20,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数,0,0
4260,4260,4618,建信鑫稳C,建信基金管理有限责任公司,薛玲 ,Hybrid,2017-12-20,2017-12-20,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数,0,0
4261,4261,4619,国泰民润,国泰基金管理有限公司,,Bond,2017-12-07,2017-12-07,2018-06-29,2018-06-29,100.0％×中证综合债券指数,204,204
4262,4262,4620,国泰恒益A,国泰基金管理有限公司,,Hybrid,2018-01-19,2018-01-19,2018-08-22,2018-08-22,50.0％×沪深300指数+50.0％×中债-综合指数,215,215
4263,4263,4621,国泰恒益C,国泰基金管理有限公司,,Hybrid,2018-01-19,2018-01-19,2018-08-22,2018-08-22,50.0％×沪深300指数+50.0％×中债-综合指数,215,215
4264,4264,4622,国泰瑞益A,国泰基金管理有限公司,,Hybrid,2018-01-25,2018-01-25,2018-05-25,2018-05-25,50.0％×沪深300指数+50.0％×中债-综合指数,120,120
4265,4265,4623,国泰瑞益C,国泰基金管理有限公司,,Hybrid,2018-01-25,2018-01-25,2018-05-25,2018-05-25,50.0％×沪深300指数+50.0％×中债-综合指数,120,120
4266,4266,4624,博时盈海,博时基金管理有限公司,,Bond,2017-08-14,2017-08-14,2018-06-02,2018-06-02,10.0％×一年定期存款利率(税后)+90.0％×中债-综合指数-财富指数,292,292
4267,4267,4625,南方高元A,南方基金管理股份有限公司,王啸 ,Bond,2017-06-16,2017-06-16,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-综合指数,0,0
4268,4268,4626,南方高元C,南方基金管理股份有限公司,王啸 ,Bond,2017-06-16,2017-06-16,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-综合指数,0,0
4269,4269,4627,上投岁岁益A,上投摩根基金管理有限公司,刘阳 ,Bond,2018-01-25,2018-01-25,0000-00-00,0000-00-00,100.0％×中债-总指数,0,0
4270,4270,4628,上投岁岁益C,上投摩根基金管理有限公司,刘阳 ,Bond,2018-01-25,2018-01-25,0000-00-00,0000-00-00,100.0％×中债-总指数,0,0
4271,4271,4629,国寿安瑞,国寿安保基金管理有限公司,方旭赟 ,Bond,2017-06-12,2017-06-12,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数,0,0
4272,4272,4632,平安合意,平安基金管理有限公司,高勇标 ,Bond,2019-01-24,2019-01-24,0000-00-00,0000-00-00,100.0％×中证全债指数,0,0
4273,4273,4634,前海联合泳涛A,新疆前海联合基金管理有限公司,黄海滨 王静 ,Hybrid,2017-06-07,2017-06-07,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数,0,0
4274,4274,4635,中信建投睿利C,中信建投基金管理有限公司,周户 ,Hybrid,2017-05-10,2017-05-10,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中债-综合指数,0,0
4275,4275,4636,中信建投智信C,中信建投基金管理有限公司,周紫光 ,Hybrid,2017-05-10,2017-05-10,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中债-综合指数,0,0
4276,4276,4637,华夏鼎兴A,华夏基金管理有限公司,刘明宇 ,Bond,2018-01-12,2018-01-12,0000-00-00,0000-00-00,100.0％×中债-综合指数,0,0
4277,4277,4638,华夏鼎兴C,华夏基金管理有限公司,刘明宇 ,Bond,2018-01-12,2018-01-12,0000-00-00,0000-00-00,100.0％×中债-综合指数,0,0
4278,4278,4640,华夏节能,华夏基金管理有限公司,吕佳玮 ,Stock,2017-08-11,2017-08-11,0000-00-00,0000-00-00,10.0％×上海证券交易所国债指数+90.0％×中证环保产业指数,0,0
4279,4279,4641,万家量化,万家基金管理有限公司,陈旭 ,Hybrid,2017-08-04,2017-08-04,0000-00-00,0000-00-00,10.0％×一年定期存款利率(税后)+90.0％×中证小盘500指数,0,0
4280,4280,4642,南方房地产ETF联接A,南方基金管理股份有限公司,罗文杰 ,Stock,2017-08-24,2017-08-24,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证全指房地产指数,0,0
4281,4281,4643,南方房地产ETF联接C,南方基金管理股份有限公司,罗文杰 ,Stock,2017-08-24,2017-08-24,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证全指房地产指数,0,0
4282,4282,4644,民生鑫丰A,民生加银基金管理有限公司,,Bond,2017-08-23,2017-08-23,2017-12-29,2017-12-29,100.0％×中债-综合指数,128,128
4283,4283,4645,民生鑫丰C,民生加银基金管理有限公司,,Bond,2017-08-23,2017-08-23,2017-12-29,2017-12-29,100.0％×中债-综合指数,128,128
4284,4284,4646,华宝新优享,华宝基金管理有限公司,,Hybrid,2017-06-29,2017-06-29,2019-01-02,2019-01-02,50.0％×上海证券交易所国债指数+50.0％×沪深300指数,552,552
4285,4285,4647,新华鼎利A,新华基金管理股份有限公司,马英 于泽雨 张永超 ,Bond,2019-06-12,2019-06-12,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-综合指数-全价指数,0,0
4286,4286,4648,南方安睿,南方基金管理股份有限公司,林乐峰 孙鲁闽 ,Hybrid,2017-07-13,2017-07-13,0000-00-00,0000-00-00,85.0％×上海证券交易所国债指数+15.0％×沪深300指数,0,0
4287,4287,4649,国开开航,国开泰富基金管理有限责任公司,方龙 高耀华 何玄文 ,Hybrid,2017-07-13,2017-07-13,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-财富指数,0,0
4288,4288,4650,长信海外收益美元,长信基金管理有限责任公司,,QDII,2018-03-15,2018-03-15,2018-08-21,2018-08-21,100.0％×三年定期存款利率(税后),159,159
4289,4289,4651,长信利丰E,长信基金管理有限责任公司,李家春 吴晖 ,Bond,2017-05-19,2017-05-19,0000-00-00,0000-00-00,10.0％×中证800指数+90.0％×中证全债指数,0,0
4290,4290,4652,建信鑫利回报A,建信基金管理有限责任公司,叶乐天 ,Hybrid,2018-01-10,2018-01-10,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数,0,0
4291,4291,4653,建信鑫利回报C,建信基金管理有限责任公司,叶乐天 ,Hybrid,2018-01-10,2018-01-10,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数,0,0
4292,4292,4654,嘉实稳悦,嘉实基金管理有限公司,,Bond,2017-08-24,2017-08-24,2017-12-22,2017-12-22,100.0％×中债-总指数-全价指数,120,120
4293,4293,4655,汇添富鑫汇A,汇添富基金管理股份有限公司,蒋文玲 吴江宏 ,Bond,2017-06-23,2017-06-23,0000-00-00,0000-00-00,100.0％×中债-综合指数,0,0
4294,4294,4656,汇添富鑫汇C,汇添富基金管理股份有限公司,蒋文玲 吴江宏 ,Bond,2017-06-23,2017-06-23,0000-00-00,0000-00-00,100.0％×中债-综合指数,0,0
4295,4295,4659,银河嘉祥A,银河基金管理有限公司,,Hybrid,2017-09-08,2017-09-08,2018-12-26,2018-12-26,50.0％×上海证券交易所国债指数+50.0％×沪深300指数,474,474
4296,4296,4660,银河嘉祥C,银河基金管理有限公司,,Hybrid,2017-09-08,2017-09-08,2018-12-26,2018-12-26,50.0％×上海证券交易所国债指数+50.0％×沪深300指数,474,474
4297,4297,4661,银河如意,银河基金管理有限公司,韩晶 何晶 蒋磊 ,Bond,2018-12-10,2018-12-10,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中债-综合指数-全价指数,0,0
4298,4298,4663,国富30债A,国海富兰克林基金管理有限公司,王莉 ,Bond,2017-06-19,2017-06-19,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
4299,4299,4664,国富30债B,国海富兰克林基金管理有限公司,王莉 ,Bond,2017-06-19,2017-06-19,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
4300,4300,4665,国泰润享,国泰基金管理有限公司,,Bond,2017-12-13,2017-12-13,2018-06-15,2018-06-15,100.0％×中证综合债券指数,184,184
4301,4301,4666,长城久嘉,长城基金管理有限公司,龙宇飞 ,Hybrid,2017-07-05,2017-07-05,0000-00-00,0000-00-00,50.0％×中证800指数+50.0％×中债-综合指数-财富指数,0,0
4302,4302,4667,招商招财通A,招商基金管理有限公司,向霈 ,Bond,2018-10-11,2018-10-11,0000-00-00,0000-00-00,100.0％×三个月定期存款利率(税后)的1.1倍,0,0
4303,4303,4668,建信鑫泽A,建信基金管理有限责任公司,梁洪昀 ,Hybrid,2018-02-07,2018-02-07,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数,0,0
4304,4304,4669,建信鑫泽C,建信基金管理有限责任公司,梁洪昀 ,Hybrid,2018-02-07,2018-02-07,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数,0,0
4305,4305,4670,长盛分享,长盛基金管理有限公司,,Hybrid,2017-07-06,2017-07-06,2018-11-16,2018-11-16,50.0％×沪深300指数+50.0％×中证综合债券指数,498,498
4306,4306,4671,中融核心,中融基金管理有限公司,金拓 ,Hybrid,2017-09-29,2017-09-29,0000-00-00,0000-00-00,45.0％×上海证券交易所国债指数+55.0％×沪深300指数,0,0
4307,4307,4672,华夏短债A,华夏基金管理有限公司,刘明宇 ,Bond,2019-01-08,2019-01-08,0000-00-00,0000-00-00,20.0％×一年定期存款利率(税后)+80.0％×中债-综合指数_1年以下,0,0
4308,4308,4673,华夏短债C,华夏基金管理有限公司,刘明宇 ,Bond,2019-01-08,2019-01-08,0000-00-00,0000-00-00,20.0％×一年定期存款利率(税后)+80.0％×中债-综合指数_1年以下,0,0
4309,4309,4674,富国新机遇A,富国基金管理有限公司,肖威兵 俞晓斌 ,Hybrid,2017-11-14,2017-11-14,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中债-综合指数-全价指数,0,0
4310,4310,4675,富国新机遇C,富国基金管理有限公司,肖威兵 俞晓斌 ,Hybrid,2017-11-14,2017-11-14,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中债-综合指数-全价指数,0,0
4311,4311,4676,中信建投睿信C,中信建投基金管理有限公司,刘锋 ,Hybrid,2017-05-15,2017-05-15,0000-00-00,0000-00-00,7.0％,0,0
4312,4312,4677,博时战略,博时基金管理有限公司,蔡滨 ,Hybrid,2017-08-09,2017-08-09,0000-00-00,0000-00-00,25.0％×上海证券交易所国债指数+75.0％×中证新兴产业指数,0,0
4313,4313,4678,国泰安惠A,国泰基金管理有限公司,,Bond,2018-02-02,2018-02-02,2018-08-10,2018-08-10,20.0％×沪深300指数+80.0％×中债-综合指数,189,189
4314,4314,4679,国泰安惠C,国泰基金管理有限公司,,Bond,2018-02-02,2018-02-02,2018-08-10,2018-08-10,20.0％×沪深300指数+80.0％×中债-综合指数,189,189
4315,4315,4680,前海裕瑞A,前海开源基金管理有限公司,范洁 刘静 曲扬 ,Hybrid,2018-08-07,2018-08-07,0000-00-00,0000-00-00,15.0％×沪深300指数+15.0％×香港恒生指数+70.0％×中证全债指数,0,0
4316,4316,4681,万家安弘A,万家基金管理有限公司,陈奕雯 苏谋东 ,Bond,2017-08-18,2017-08-18,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数,0,0
4317,4317,4682,万家安弘C,万家基金管理有限公司,陈奕雯 苏谋东 ,Bond,2017-08-18,2017-08-18,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数,0,0
4318,4318,4683,建信医疗,建信基金管理有限责任公司,潘龙玲 ,Stock,2017-07-18,2017-07-18,0000-00-00,0000-00-00,80.0％×中证医药卫生指数+20.0％×中债-综合指数-全价指数,0,0
4319,4319,4684,鹏华盈余宝A,鹏华基金管理有限公司,叶朝明 ,Money,2017-06-08,2017-06-08,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
4320,4320,4685,金元元启,金元顺安基金管理有限公司,缪玮彬 ,Hybrid,2017-11-14,2017-11-14,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数,0,0
4321,4321,4686,华夏研究,华夏基金管理有限公司,林晶 ,Stock,2017-09-06,2017-09-06,0000-00-00,0000-00-00,10.0％×上海证券交易所国债指数+90.0％×沪深300指数,0,0
4322,4322,4687,汇添富熙和A,汇添富基金管理股份有限公司,曾刚 郑慧莲 ,Hybrid,2018-02-11,2018-02-11,0000-00-00,0000-00-00,30.0％×沪深300指数+70.0％×中债-综合指数,0,0
4323,4323,4688,汇添富熙和C,汇添富基金管理股份有限公司,曾刚 郑慧莲 ,Hybrid,2018-02-11,2018-02-11,0000-00-00,0000-00-00,30.0％×沪深300指数+70.0％×中债-综合指数,0,0
4324,4324,4689,博时丰庆,博时基金管理有限公司,黄海峰 ,Bond,2017-08-23,2017-08-23,0000-00-00,0000-00-00,10.0％×一年定期存款利率(税后)+90.0％×中债-综合指数-财富指数,0,0
4325,4325,4693,前海联合泳隽A,新疆前海联合基金管理有限公司,黄海滨 王静 ,Hybrid,2018-01-29,2018-01-29,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数,0,0
4326,4326,4694,天弘策略精选A,天弘基金管理有限公司,李宁 肖志刚 ,Hybrid,2017-06-21,2017-06-21,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证综合债券指数,0,0
4327,4327,4696,东兴优享,东兴证券股份有限公司,李兵伟 孙继青 ,Hybrid,2018-02-09,2018-02-09,0000-00-00,0000-00-00,50.0％×中证800指数+50.0％×中证综合债券指数,0,0
4328,4328,4698,博时军工,博时基金管理有限公司,兰乔 ,Stock,2017-07-04,2017-07-04,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×中证军工指数,0,0
4329,4329,4699,前海联合汇盈货币A,新疆前海联合基金管理有限公司,敬夏玺 曾婷婷 ,Money,2017-05-25,2017-05-25,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
4330,4330,4700,前海联合汇盈货币B,新疆前海联合基金管理有限公司,敬夏玺 曾婷婷 ,Money,2017-05-25,2017-05-25,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
4331,4331,4701,鹏华盈余宝B,鹏华基金管理有限公司,叶朝明 ,Money,2017-06-08,2017-06-08,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
4332,4332,4702,南方金融主题,南方基金管理股份有限公司,黄春逢 ,Hybrid,2017-08-03,2017-08-03,0000-00-00,0000-00-00,40.0％×上海证券交易所国债指数+60.0％×沪深300指数,0,0
4333,4333,4703,南方兴盛,南方基金管理股份有限公司,李振兴 ,Hybrid,2017-09-13,2017-09-13,0000-00-00,0000-00-00,40.0％×上海证券交易所国债指数+60.0％×沪深300指数,0,0
4334,4334,4704,平安惠元,平安基金管理有限公司,,Bond,2017-06-01,2017-06-01,2017-12-28,2017-12-28,10.0％×一年定期存款利率(税后)+90.0％×中债-综合指数-财富指数,210,210
4335,4335,4705,南方祥元A,南方基金管理股份有限公司,黄斌斌 ,Bond,2017-08-03,2017-08-03,0000-00-00,0000-00-00,100.0％×中债-信用债总指数,0,0
4336,4336,4706,南方祥元C,南方基金管理股份有限公司,黄斌斌 ,Bond,2017-08-03,2017-08-03,0000-00-00,0000-00-00,100.0％×中债-信用债总指数,0,0
4337,4337,4707,景顺睿成A,景顺长城基金管理有限公司,徐喻军 ,Hybrid,2017-11-10,2017-11-10,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数,0,0
4338,4338,4708,红塔盛商A,红塔红土基金管理有限公司,梁钧 罗薇 ,Bond,2017-09-15,2017-09-15,0000-00-00,0000-00-00,90.0％×中债-总指数+10.0％×沪深300指数,0,0
4339,4339,4709,红塔盛商C,红塔红土基金管理有限公司,梁钧 罗薇 ,Bond,2017-09-15,2017-09-15,0000-00-00,0000-00-00,90.0％×中债-总指数+10.0％×沪深300指数,0,0
4340,4340,4710,民生鹏程,民生加银基金管理有限公司,邱世磊 ,Hybrid,2018-02-13,2018-02-13,0000-00-00,0000-00-00,25.0％×一年定期存款利率(税后)+60.0％×中债-总指数+15.0％×沪深300指数,0,0
4341,4341,4711,交银丰泽C,交银施罗德基金管理有限公司,,Bond,2017-05-19,2017-05-19,2017-10-30,2017-10-30,100.0％×中债-综合指数-全价指数,164,164
4342,4342,4712,中金丰鸿A,中金基金管理有限公司,,Hybrid,2017-07-07,2017-07-07,2018-11-16,2018-11-16,50.0％×中证小盘500指数+50.0％×中债-综合指数,497,497
4343,4343,4713,中金丰鸿C,中金基金管理有限公司,,Hybrid,2017-07-07,2017-07-07,2018-11-16,2018-11-16,50.0％×中证小盘500指数+50.0％×中债-综合指数,497,497
4344,4344,4714,中金丰颐A,中金基金管理有限公司,,Hybrid,2017-07-07,2017-07-07,2018-11-16,2018-11-16,50.0％×沪深300指数+50.0％×中债-综合指数,497,497
4345,4345,4715,中金丰颐C,中金基金管理有限公司,,Hybrid,2017-07-07,2017-07-07,2018-11-16,2018-11-16,50.0％×沪深300指数+50.0％×中债-综合指数,497,497
